receipt_id,barcode,brand_code,competitor_rewards_group,is_competitive_product,description,discounted_item_price,final_price,item_number,item_price,needs_fetch_review,needs_fetch_review_reason,original_final_price,original_metabrite_barcode,metabrite_campaign_id,original_metabrite_description,original_meta_brite_item_price,original_metabrite_quantity_purchased,original_receipt_item_text,partner_item_id,points_earned,points_payer_id,points_not_awarded_reason,prevent_target_gap_points,price_after_coupon,quantity_purchased,rewards_group,rewards_product_partner_id,target_price,user_flagged_barcode,user_flagged_description,is_user_flagged_new_item,user_flagged_price,user_flagged_quantity
600373700a720f05f3000091,58449450023,NATURE'S PATH ORGANIC,,,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,3.99,,,,,,,,,NATURES PATH OF OATS,1053,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,HYV MED CHED BRICK,4.99,4.99,,4.99,,,,,,,,,HYV MED CHED BRICK,1057,,,,,,1,,,,,,,,
600373700a720f05f3000091,48500256763,DOLE,,,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1.31,,,,,DOLE BLENDS MULTI SERVE,,,,DOLE BANANAS,1060,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,1,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,
600373700a720f05f3000091,4816,,,,Golden Sweet Potato,2.21,2.21,,2.21,,,,,,,,,GOLDEN SWT POTATO,1062,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Green Bell Peppers,0.88,0.88,,0.88,,,,,,,,,GREEN BELL PEPPERS,1064,,,,,,1,,,,,,,,
600373700a720f05f3000091,4166,,,,Other Sweet Onions,0.91,0.91,,0.91,,,,,,,,,SWEET ONIONS,1065,,,,,,1,,,,,,,,
600373700a720f05f3000091,71100007299,HIDDEN VALLEY,,,Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz,1.99,1.99,,1.99,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,HV CAGE FREE LG WHT,1070,,5eebc5412455c97a877ef382,Action not allowed for user and CPG,,,1,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,,,
600373700a720f05f3000091,,,,,Fat Free Half And Half,1.84,1.84,,1.84,,,,,,,,,HYV HALF & HALF,1071,,,,,,1,,,,,,,,
600373700a720f05f3000091,36632011077,LIGHT & FIT GREEK,,true,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,0.56,,,,,,,,,HYV LF KEY LIME PIE,1072,,,,,,1,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,,,
600373700a720f05f3000091,,DANNON,,,HYV LF ORANGE CREAM,0.56,0.56,,0.56,,,,,,,,,HYV LF ORANGE CREAM,1073,,,,,,1,,,,,,,,
600373700a720f05f3000091,,LIGHT & FIT,,,HYV LF VANILLA YOGUR,0.56,0.56,,0.56,,,,,,,,,HYV LF VANILLA YOGUR,1074,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Unsalted Sweet Cream Butter,3.99,3.99,,3.99,,,,,,,,,HYV UNSLTD SWT BTR,1075,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,2% Milk,4.09,4.09,,4.09,,,,,,,,,SASSY COW 2% MILK,1076,,,,,,1,,,,,,,,
600373700a720f05f3000091,71007023095,EL MONTEREY,,,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,4.99,,,,,,,,,EL MONT GREEN CHILI,1079,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,72310001459,BIGELOW,LIPTON TEA,true,Bigelow Green Tea Bags with Lemon,3.49,3.49,,3.49,,,,,,,,,BIGELOW GRN TEA W/LE,1082,,,,,,1,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,,,,,HYV KETTLE MESQ BBQ,2.39,2.39,,2.39,,,,,,,,,HYV KETTLE MESQ BBQ,1084,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV KETTLE PUB MUSTA,2.39,2.39,,2.39,,,,,,,,,HYV KETTLE PUB MUSTA,1085,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV SELECT WIDE NOOD,2.99,2.99,,2.99,,,,,,,,,HYV SELECT WIDE NOOD,1086,,,,,,1,,,,,,,,
600373700a720f05f3000091,41390024368,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,3.79,,,,,,,,,KIKKO THAI CHILI SCE,1087,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,SPECIAL K,,,SPL K ORIGINAL,1.88,1.88,,1.88,,,,,,,,,SPL K ORIGINAL,1089,,,,,,1,,,,,,,,
600373700a720f05f3000091,511111204206,SWANSON,,false,SWANSON,5.58,5.58,,5.58,,,,,,,,,SWANSON UNSLTD CKN,1090,55.8,5a734034e4b0d58f376be874,,,,2,,5a734034e4b0d58f376be874,,,,,,
600373700a720f05f3000091,43000716021,YUBAN,,,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,5.99,,,,,YUBAN COFFEE,,,,YUBAN TRDTNL ROAST,1092,30.0,559c2234e4b06aca36af13c6,,,,1,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,44500341720,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,3.99,,,,,,,,,HILLS TRKY POLSKA KI,1095,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,Farmland Diced Ham,2.99,2.99,,2.99,,,,,,,,,HYV DICED COOKED HAM,1096,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV EX SHARP CHEDDAR,2.79,2.79,,2.79,,,,,,,,,HYV EX SHARP CHEDDAR,1097,,,,,,1,,,,,,,,
600373700a720f05f3000091,24105590051,JUST BARE,,,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,,JUST BARE CKN BREAST,1098,,,,,,1,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,21251000000,LAURA'S LEAN BEEF,,,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,5.99,,,,,,,,,LEAN GRND BF 93% 7%,1099,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Blueberries,2.99,2.99,,2.99,,,,,,,,,BLUEBERRIES,1102,,,,,,1,,,,,,,,
600373700a720f05f3000091,4060,,,,Broccoli,2.99,2.99,,2.99,,,,,,,,,BROCCOLI,1103,,,,,,1,,,,,,,,
600373700a720f05f3000091,,CAL-ORGANIC FARMS,,,CAL ORG WHOLE CARTS,2.49,2.49,,2.49,,,,,,,,,CAL ORG WHOLE CARTS,1104,,,,,,1,,,,,,,,
600373700a720f05f3000091,48500052020,DOLE CHILLED FRUIT JUICES,,,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1.53,,,,,DOLE 100% FRUIT JUICES,,,,DOLE BANANAS,1105,,,,,,1,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,DOLE,,,DOLE ITALIAN BLEND,3.49,3.49,,3.49,,,,,,,,,DOLE ITALIAN BLEND,1107,,,,,,1,,,,,,,,
600373700a720f05f3000091,4069,,,,Green Cabbage,2.05,2.05,,2.05,,,,,,,,,GREEN CABBAGE,1108,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Leek,3.99,3.99,,3.99,,,,,,,,,LEEK,1110,,,,,,1,,,,,,,,
600373700a720f05f3000091,4093,,,,Large Yellow Onions,1.82,1.82,,1.82,,,,,,,,,YELLOW ONIONS,1111,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,BAREFOOT PINOT NOIR,19.99,19.99,,19.99,,,,,,,,,BAREFOOT PINOT NOIR,1115,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV 4% LRG CURD COTT,1.47,1.47,,1.47,,,,,,,,,HYV 4% LRG CURD COTT,1118,,,,,,1,,,,,,,,
600373700a720f05f3000091,36632037541,LIGHT & FIT GREEK,,true,Light & Fit Greek Blackberry Yogurt,0.56,0.56,,0.56,,,,,,,,,HYV LF BLACKBERRY YO,1119,,,,,,1,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,,,
600373700a720f05f3000091,36632013095,LIGHT & FIT,,true,Light & Fit Vanilla Yogurt,0.56,0.56,,0.56,,,,,,,,,HYV LF LEMON YOGURT,1120,,,,,,1,YOPLAIT YOGURT LIGHT,5332f5f3e4b03c9a25efd0ae,,,,,,
600373700a720f05f3000091,,LIGHT & FIT,,,HYV LF PEACH YOGURT,0.56,0.56,,0.56,,,,,,,,,HYV LF PEACH YOGURT,1121,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HVV F VAN LA YOGUR,0.56,0.56,,0.56,,,,,,,,,HVV F VAN LA YOGUR,1122,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Unsalted Sweet Cream Butter,2.77,2.77,,2.77,,,,,,,,,HYV UNSLTD SWT BTR,1123,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,LUIGES DELUXE PIZZA,11.98,11.98,,11.98,,,,,,,,,LUIGES DELUXE PIZZA,1126,,,,,,2,,,,,,,,
600373700a720f05f3000091,,BUSH'S BEST,,,BUSHS HOT RED CHILI,1.59,1.59,,1.59,,,,,,,,,BUSHS HOT RED CHILI,1130,,,,,,1,,,,,,,,
600373700a720f05f3000091,39400015031,BUSH'S BEST,,true,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1.59,,,,,,,,,BUSHS MILD KIDNEY CH,1131,,,,,,1,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,,,
600373700a720f05f3000091,25500204215,FOLGERS,MAXWELL HOUSE GROUND COFFEE,true,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,14.98,,,,,,,,,FOLGERS CLASSIC ROAS,1139,,,,,,2,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,
600373700a720f05f3000091,84114111722,KETTLE BRAND,,true,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,,1.67,,,,,,,,,HYV KETTLE BUFFALO&B,1141,,,,,,1,LAYS KETTLE COOKED MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,
600373700a720f05f3000091,511111104537,KETTLE BRAND,,false,KETTLE BRAND,3.69,3.69,,3.69,,,,,,,,,HYV KETTLE CHIP ORIG,1143,36.9,5a734034e4b0d58f376be874,,,,1,,5a734034e4b0d58f376be874,,,,,,
600373700a720f05f3000091,,,,,HYV KETTLE PUB MUSTA,1.67,1.67,,1.67,,,,,,,,,HYV KETTLE PUB MUSTA,1144,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV SEASONED CROUTON,1.79,1.79,,1.79,,,,,,,,,HYV SEASONED CROUTON,1146,,,,,,1,,,,,,,,
600373700a720f05f3000091,,KASHI,,,KASHI GOFLOW CINN CR,3.77,3.77,,3.77,,,,,,,,,KASHI GOFLOW CINN CR,1147,,,,,,1,,,,,,,,
600373700a720f05f3000091,18627030010,KASHI,,true,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,3.77,,,,,,,,,KASHI GOPLAY HNY ALM,1148,,,,,,1,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,,,,,,
600373700a720f05f3000091,41000004087,LIPTON,,,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1.99,,,,,LIPTON RECIPE SECRETS,,,,LIPTON BEEFY ONION,1149,19.9,5332f5f6e4b03c9a25efd0b4,,,,1,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,58449450023,NATURE'S PATH ORGANIC,,,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,3.99,,,,,,,,,NATURES PATH OF OATS,1152,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,FRSH BNLS PORK LOIN,4.56,4.56,,4.56,,,,,,,,,FRSH BNLS PORK LOIN,1156,,,,,,1,,,,,,,,
600373700a720f05f3000091,44500341720,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,3.99,,,,,,,,,HILLS TRKY POLSKA KI,1157,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,HYV EXTRA SHARP CHDD,4.99,4.99,,4.99,,,,,,,,,HYV EXTRA SHARP CHDD,1158,,,,,,1,,,,,,,,
600373700a720f05f3000091,24105590051,JUST BARE,,,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,,JUST BARE CKN BREAST,1159,,,,,,1,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,21000604647,KRAFT,,true,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,3.29,,,,,KRAFT SINGLES,,,,KRAFT AMER SINGLES,1160,,,,,,1,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,,,
600373700a720f05f3000091,21251000000,LAURA'S LEAN BEEF,,,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,5.99,,,,,,,,,LEAN GRND BF 93% 7%,1161,,,,,,1,,,,,,,,
600373700a720f05f3000091,71430010051,DOLE,,,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,3.49,,,,,,,,,DOLE VERY VEGGIE SLD,1164,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,GREEN GIANT,,,GG KLONDIKE GOLDUST,3.99,3.99,,3.99,,,,,,,,,GG KLONDIKE GOLDUST,1165,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Green Bell Peppers,0.77,0.77,,0.77,,,,,,,,,GREEN BELL PEPPERS,1166,,,,,,1,,,,,,,,
600373700a720f05f3000091,71146002487,HARVEST SNAPS,,,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1.25,,,,,,,,,HRVST SNAPS BLACK PE,1167,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,Organic Baby Spinach,1.88,1.88,,1.88,,,,,,,,,JOSIES ORG BABY SPIN,1169,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,MONTEREY SLCD BABY B,2.50,2.50,,2.50,,,,,,,,,MONTEREY SLCD BABY B,1170,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,PINATA APPLES,0.88,0.88,,0.88,,,,,,,,,PINATA APPLES,1172,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Flank Steak,12.99,12.99,,12.99,,,,,,,,,FSA 31191719064 OTC,1176,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,Flushable Wipes,11.99,11.99,,11.99,,,,,,,,,FSA 04902289613,1179,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HY-VEE PREM DISTILLE,0.99,0.99,,0.99,,,,,,,,,HY-VEE PREM DISTILLE,1183,,,,,,1,,,,,,,,
600373700a720f05f3000091,,MISSION,TACO BELL TACO SHELLS,,MISSION TORTILLA TRI,2.99,2.99,,2.99,,,,,,,,,MISSION TORTILLA TRI,1184,,,,,,1,,,,,,,,
600373700a720f05f3000091,511111001485,TOSTITOS,,false,TOSTITOS,2.98,2.98,,2.98,,,,,,,,,TOSTITOS MED SALSA,1185,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,1,,5332f5fbe4b03c9a25efd0ba,,,,,,
600373700a720f05f3000091,305731769135,ADVIL,,true,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,4.99,,,,,,,,,ADVIL IBUPROFEN LIQU,1188,,,,,,1,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,,,
600373700a720f05f3000091,,,,,TC NCTN GUM 2MG MINT,26.99,26.99,,26.99,,,,,,,,,TC NCTN GUM 2MG MINT,1189,,,,,,1,,,,,,,,
600373700a720f05f3000091,48000007070,CHICKEN OF THE SEA,,,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,0.99,,,,,,,,,COS SARDINES WATER,1193,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,,,,,OSCAR SARDINES 2LAY,3.34,3.34,,3.34,,,,,,,,,OSCAR SARDINES 2LAY,1194,,,,,,1,,,,,,,,
600373700a720f05f3000091,15300430594,RICE-A-RONI,,true,Rice-A-Roni Rice Pilaf,2.38,2.38,,2.38,,,,,,,,,RICE A RONI RICE PIL,1195,,,,,,2,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,,STARKIST,,,STARKIST CHUNK LT TU,0.92,0.92,,0.92,,,,,,,,,STARKIST CHUNK LT TU,1197,,,,,,1,,,,,,,,
600373700a720f05f3000091,511111001485,TOSTITOS,,false,TOSTITOS,3.99,3.99,,3.99,,,,,,,,,TOSTITOS MED SALSA,1198,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,1,,5332f5fbe4b03c9a25efd0ba,,,,,,
600373700a720f05f3000091,9800300037,TIC TAC,,,Tic Tac Cool Watermelon Gum,36.99,36.99,,36.99,,,,,,,,,TC NCTN GUM 2MG COOL,1201,,,,,,1,,,,,,,,
600373700a720f05f3000091,,SO DELICIOUS,,,PREV FRZN ALASKAN SO,15.67,15.67,,15.67,,,,,,,,,PREV FRZN ALASKAN SO,1204,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,TC NCTN GUM 2MG MINT,26.99,26.99,,26.99,,,,,,,,,TC NCTN GUM 2MG MINT,1208,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,HYV SWT SMKD THICK,4.99,4.99,,4.99,,,,,,,,,HYV SWT SMKD THICK,1211,,,,,,1,,,,,,,,
600373700a720f05f3000091,14113910026,WONDERFUL,PLANTERS PISTACHIOS,,"Wonderful Roasted & Salted Pistachios, 16 oz",6.99,6.99,,6.99,,,,,,,,,WNDRFL RSTD&SALTED,1215,,,,,,1,,559c2234e4b06aca36af13c6,,,,,,
600373700a720f05f3000091,76840100354,BEN AND JERRYS,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.20,9.20,,9.20,,,,,BEN AND JERRYS ICE CREAM,,,,BEN & JERRY' S CHUNKY MONKEY PINT,1216,92.0,5332f5f6e4b03c9a25efd0b4,,,,2,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,76840580750,BEN AND JERRYS,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,24.15,24.15,,24.15,,,,,BEN AND JERRYS ICE CREAM,,,,BEN & JERRY' S CHUNKY MONKEY PINT,1219,241.5,5332f5f6e4b03c9a25efd0b4,,,,5,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,41000022623,KNORR,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.82,1.82,,1.82,,,,,KNORR SIDES,,,,KNORR CREAMY CHICKEN,1222,18.2,5332f5f6e4b03c9a25efd0b4,,,,1,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,41000022623,KNORR,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.00,17.00,,17.00,,,,,KNORR SIDES,,,,KNORR CREAMY CHICKEN,1225,170.0,5332f5f6e4b03c9a25efd0b4,,,,10,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,,,,,KLARBRUNN 12PK 12 FL OZ,5.06,5.06,,5.06,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,1228,,,,,,2,,,,,,,,
600373700a720f05f3000091,36000391718,KLEENEX,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.40,8.40,,8.40,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1231,84.0,550b2565e4b001d5e9e4146f,,,,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,,,
600373700a720f05f3000091,36000391718,KLEENEX,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.26,3.26,,3.26,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1237,32.6,550b2565e4b001d5e9e4146f,,,,1,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,,,
600373700a720f05f3000091,76840100354,BEN AND JERRYS,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.22,9.22,,9.22,,,,,BEN AND JERRYS ICE CREAM,,,,BEN & JERRY' S CHUNKY MONKEY PINT,1240,92.2,5332f5f6e4b03c9a25efd0b4,,,,2,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,76840100354,BEN AND JERRYS,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.20,4.20,,4.20,,,,,BEN AND JERRYS ICE CREAM,,,,BEN & JERRY' S CHUNKY MONKEY PINT,1243,42.0,5332f5f6e4b03c9a25efd0b4,,,,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,36000391718,KLEENEX,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.26,5.26,,5.26,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1248,52.6,550b2565e4b001d5e9e4146f,,,,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,,,
600373700a720f05f3000091,,,,,KLARBRUNN 12PK 12 FL OZ,20.70,20.70,,20.70,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,1251,,,,,,6,,,,,,,,
600373700a720f05f3000091,41000022623,KNORR,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,5.16,5.16,,5.16,,,,,KNORR SIDES,,,,KNORR CREAMY CHICKEN,1254,51.6,5332f5f6e4b03c9a25efd0b4,,,,3,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,
600373700a720f05f3000091,,,,,"BORDEN 2% MILK, 1/2 GAL",7.46,7.46,,7.46,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",1261,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,2.02,2.02,,2.02,,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1264,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,4.42,4.42,,4.42,,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1267,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,"BORDEN 2% MILK, 1/2 GAL",3.76,3.76,,3.76,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",1270,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.86,13.86,,13.86,,,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,1273,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",4.62,4.62,,4.62,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",1276,,,,,,1,,,,,,,,
600373700a720f05f3000091,,,,,KLARBRUNN 12PK 12 FL OZ,13.15,13.15,,13.15,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,1281,,,,,,5,,,,,,,,
600373700a720f05f3000091,12000809941,PEPSI,,,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.88,1.88,,1.88,,,,,PEPSI 12 OZ 12 PACK,,,,"PEPSI COLA, 12 OZ. CAN",1284,,5332f5fbe4b03c9a25efd0ba,Action not allowed for user and CPG,,,2,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,,,
600373700a720f05f3000091,815473013279,BORDEN,,,Borden 2% Reduced Fat Milk,3.78,3.78,,3.78,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",1287,,,,,,1,,,,,,,,
600373700a720f05f3000091,36000391718,KLEENEX,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.92,2.92,,2.92,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,,KLEENEX TRUSTED CARE FACIAL TISSUES,1290,29.2,550b2565e4b001d5e9e4146f,,,,1,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,,,
600373700a720f05f3000091,,,,,KLARBRUNN 12PK 12 FL OZ,16.50,16.50,,16.50,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,1293,,,,,,5,,,,,,,,
600373700a720f05f3000091,,,,,"PEPSI COLA, 12 OZ. CAN",1.92,1.92,,1.92,,,,,,,,,"PEPSI COLA, 12 OZ. CAN",1299,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,"BORDEN 2% MILK, 1/2 GAL",9.06,9.06,,9.06,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",1302,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.88,13.88,,13.88,,,,,,,,,EMIL' S SAUSAGE MUSHROOM PIZZA,1305,,,,,,2,,,,,,,,
600373700a720f05f3000091,,,,,KNORR CREAMY CHICKEN,8.25,8.25,,8.25,,,,,,,,,KNORR CREAMY CHICKEN,1308,,,,,,5,,,,,,,,
